"cbsa","geotype","groups","yr","poor20shsig","poor20sh","poor40shsig","poor40sh"
16860,"Metro","Hispanic","00to0509",0,0.07712,0,0.07246
16860,"Metro","Hispanic","0509to1014",0,-0.04228,0,0.06537
16860,"Metro","White","00to0509",1,0.07722,1,0.0389
16860,"Metro","White","0509to1014",0,0.0331,0,-0.00993
16860,"Suburb","All","00to0509",1,0.10096,NA,0
16860,"Suburb","All","0509to1014",0,0.0475,NA,0
16860,"Suburb","Black","00to0509",0,0.1617,NA,0
16860,"Suburb","Black","0509to1014",0,-0.16173,NA,0
16860,"Suburb","Hispanic","00to0509",0,0.16724,NA,0
16860,"Suburb","Hispanic","0509to1014",0,-0.03061,NA,0
16860,"Suburb","White","00to0509",1,0.08082,NA,0
16860,"Suburb","White","0509to1014",1,0.07181,NA,0
16980,"City","All","00to0509",0,0.01947,1,0.05236
16980,"City","All","0509to1014",1,0.04784,1,0.02283
16980,"City","Black","00to0509",0,0.03184,1,0.07803
16980,"City","Black","0509to1014",1,0.04667,1,0.06615
16980,"City","Hispanic","00to0509",0,0.02174,1,0.05036
16980,"City","Hispanic","0509to1014",1,0.08577,0,0.00925
16980,"City","White","00to0509",1,0.04822,1,0.03019
16980,"City","White","0509to1014",0,0.0293,0,-0.00654
16980,"Metro","All","00to0509",0,0.01043,1,0.0215
16980,"Metro","All","0509to1014",1,0.04178,1,0.01245
16980,"Metro","Black","00to0509",0,0.01864,1,0.05005
16980,"Metro","Black","0509to1014",1,0.04339,1,0.04951
16980,"Metro","Hispanic","00to0509",0,0.02019,1,0.03147
16980,"Metro","Hispanic","0509to1014",1,0.09408,0,0.00752
16980,"Metro","White","00to0509",1,0.04845,0,0.00222
16980,"Metro","White","0509to1014",1,0.02448,0,0.00472
16980,"Suburb","All","00to0509",1,0.07185,1,0.00896
16980,"Suburb","All","0509to1014",1,0.08367,1,0.02477
16980,"Suburb","Black","00to0509",1,0.0688,1,0.0366
16980,"Suburb","Black","0509to1014",1,0.08886,1,0.0617
16980,"Suburb","Hispanic","00to0509",1,0.09652,1,0.01603
16980,"Suburb","Hispanic","0509to1014",1,0.15138,1,0.01729
16980,"Suburb","White","00to0509",1,0.05346,-1,-0.00956
16980,"Suburb","White","0509to1014",1,0.03264,1,0.01086
17140,"City","All","00to0509",0,0.05144,1,0.03106
17140,"City","All","0509to1014",1,0.12199,1,0.17998
17140,"City","Black","00to0509",0,0.03305,0,0.00596
17140,"City","Black","0509to1014",0,0.09939,1,0.17189
17140,"City","Hispanic","00to0509",0,0.09278,0,-0.11198
17140,"City","Hispanic","0509to1014",0,-0.01998,0,0.2146
17140,"City","White","00to0509",1,0.1043,1,0.11804
17140,"City","White","0509to1014",1,0.17959,1,0.18654
17140,"Metro","All","00to0509",1,0.10205,1,0.02623
17140,"Metro","All","0509to1014",1,0.07552,1,0.04968
17140,"Metro","Black","00to0509",0,0.01753,0,-0.00344
17140,"Metro","Black","0509to1014",0,0.06991,1,0.11302
17140,"Metro","Hispanic","00to0509",0,0.10842,0,0.03873
17140,"Metro","Hispanic","0509to1014",0,0.13827,0,0.01453
17140,"Metro","White","00to0509",1,0.16177,1,0.04658
17140,"Metro","White","0509to1014",1,0.06611,1,0.01912
17140,"Suburb","All","00to0509",1,0.16867,1,0.04419
17140,"Suburb","All","0509to1014",1,0.07335,0,0.00554
17140,"Suburb","Black","00to0509",1,0.0956,1,0.06223
17140,"Suburb","Black","0509to1014",0,0.07418,1,0.05465
17140,"Suburb","Hispanic","00to0509",0,0.13925,1,0.09677
17140,"Suburb","Hispanic","0509to1014",1,0.19989,0,-0.03481
17140,"Suburb","White","00to0509",1,0.17483,1,0.0342
17140,"Suburb","White","0509to1014",1,0.05736,0,-0.00212
17460,"City","All","00to0509",0,0.03045,1,0.14861
17460,"City","All","0509to1014",1,0.08907,1,0.12117
17460,"City","Black","00to0509",0,0.02308,1,0.11917
17460,"City","Black","0509to1014",0,0.06506,1,0.16825
17460,"City","Hispanic","00to0509",0,0.01096,1,0.19187
17460,"City","Hispanic","0509to1014",0,0.07416,0,0.0406
17460,"City","White","00to0509",0,0.05683,1,0.20676
17460,"City","White","0509to1014",1,0.15807,0,0.02507
17460,"Metro","All","00to0509",0,0.02085,1,0.08883
17460,"Metro","All","0509to1014",1,0.06294,1,0.04737
17460,"Metro","Black","00to0509",0,0.00609,1,0.11321
17460,"Metro","Black","0509to1014",0,0.04691,1,0.09313
17460,"Metro","Hispanic","00to0509",0,0.01332,1,0.13491
17460,"Metro","Hispanic","0509to1014",0,0.08452,0,0.01274
17460,"Metro","White","00to0509",1,0.05433,1,0.06417
17460,"Metro","White","0509to1014",1,0.0727,0,0.00817
17460,"Suburb","All","00to0509",1,0.11042,1,0.08043
17460,"Suburb","All","0509to1014",1,0.06198,0,0.00212
17460,"Suburb","Black","00to0509",1,0.08275,1,0.18704
17460,"Suburb","Black","0509to1014",0,0.04019,0,-0.01932
17460,"Suburb","Hispanic","00to0509",0,0.14762,1,0.14831
17460,"Suburb","Hispanic","0509to1014",0,0.08291,0,-0.03212
17460,"Suburb","White","00to0509",1,0.09405,1,0.02663
17460,"Suburb","White","0509to1014",1,0.06442,1,0.01246
17820,"City","All","00to0509",1,0.27564,1,0.02808
17820,"City","All","0509to1014",0,0.047,0,-0.00328
17820,"City","Black","00to0509",1,0.42268,1,0.04383
17820,"City","Black","0509to1014",0,-0.00727,0,-0.00686
17820,"City","Hispanic","00to0509",1,0.30272,1,0.04403
17820,"City","Hispanic","0509to1014",0,0.11128,0,-0.00207
17820,"City","White","00to0509",1,0.25124,1,0.01993
17820,"City","White","0509to1014",0,-0.01023,0,-0.00644
17820,"Metro","All","00to0509",1,0.29067,1,0.02079
17820,"Metro","All","0509to1014",0,-0.01687,0,-0.00313
17820,"Metro","Black","00to0509",1,0.42493,1,0.03687
17820,"Metro","Black","0509to1014",0,-0.03716,0,-0.00561
17820,"Metro","Hispanic","00to0509",1,0.33817,1,0.03634
17820,"Metro","Hispanic","0509to1014",0,0.04221,0,-0.00094
17820,"Metro","White","00to0509",1,0.25527,1,0.01376
17820,"Metro","White","0509to1014",0,-0.05568,0,-0.00585
17820,"Suburb","All","00to0509",1,0.33122,NA,0
17820,"Suburb","All","0509to1014",-1,-0.17804,NA,0
17820,"Suburb","Black","00to0509",0,0.46533,NA,0
17820,"Suburb","Black","0509to1014",0,-0.214,NA,0
17820,"Suburb","Hispanic","00to0509",1,0.48897,NA,0
17820,"Suburb","Hispanic","0509to1014",-1,-0.29928,NA,0
17820,"Suburb","White","00to0509",1,0.26337,NA,0
17820,"Suburb","White","0509to1014",-1,-0.12649,NA,0
17900,"City","All","00to0509",1,0.11155,0,-0.00638
17900,"City","All","0509to1014",0,-0.00215,1,0.20384
17900,"City","Black","00to0509",1,0.15149,0,-0.01093
17900,"City","Black","0509to1014",0,-0.03699,1,0.23832
17900,"City","Hispanic","00to0509",0,0.16573,0,-0.01617
17900,"City","Hispanic","0509to1014",0,-0.0934,0,0.37507
17900,"City","White","00to0509",0,-0.0071,0,0.03961
17900,"City","White","0509to1014",0,0.13613,0,0.07366
17900,"Metro","All","00to0509",1,0.06118,0,0.01034
17900,"Metro","All","0509to1014",1,0.12651,1,0.03397
17900,"Metro","Black","00to0509",1,0.06082,0,0.00509
17900,"Metro","Black","0509to1014",1,0.10334,1,0.05824
17900,"Metro","Hispanic","00to0509",0,0.16241,0,0.00831
17900,"Metro","Hispanic","0509to1014",0,0.17508,0,0.0592
17900,"Metro","White","00to0509",1,0.05329,1,0.02528
17900,"Metro","White","0509to1014",1,0.16395,0,0.00219
17900,"Suburb","All","00to0509",1,0.04973,1,0.0171
17900,"Suburb","All","0509to1014",1,0.18292,1,0.00821
17900,"Suburb","Black","00to0509",0,0.02798,1,0.01419
17900,"Suburb","Black","0509to1014",1,0.18004,1,0.01874
17900,"Suburb","Hispanic","00to0509",0,0.10398,1,0.00801
17900,"Suburb","Hispanic","0509to1014",1,0.25684,0,0.02385
17900,"Suburb","White","00to0509",1,0.06799,1,0.02322
17900,"Suburb","White","0509to1014",1,0.17459,0,-0.00688
18140,"City","All","00to0509",1,0.16108,1,0.09255
18140,"City","All","0509to1014",0,0.03911,1,0.11413
18140,"City","Black","00to0509",1,0.13455,1,0.09008
18140,"City","Black","0509to1014",0,-0.04002,1,0.12897
18140,"City","Hispanic","00to0509",1,0.2217,0,0.00554
18140,"City","Hispanic","0509to1014",0,0.13255,1,0.17486
18140,"City","White","00to0509",1,0.18758,1,0.10911
18140,"City","White","0509to1014",0,0.06089,1,0.05777
18140,"Metro","All","00to0509",1,0.16839,1,0.06369
18140,"Metro","All","0509to1014",1,0.04365,1,0.05832
18140,"Metro","Black","00to0509",1,0.14526,1,0.08622
18140,"Metro","Black","0509to1014",0,-0.0392,1,0.10249
18140,"Metro","Hispanic","00to0509",1,0.18246,0,0.03034
18140,"Metro","Hispanic","0509to1014",0,0.06163,1,0.12906
18140,"Metro","White","00to0509",1,0.17181,1,0.05485
18140,"Metro","White","0509to1014",1,0.0511,0,0.00771
18140,"Suburb","All","00to0509",1,0.16495,1,0.01959
18140,"Suburb","All","0509to1014",1,0.07139,0,-0.00562
18140,"Suburb","Black","00to0509",1,0.32228,1,0.09248
18140,"Suburb","Black","0509to1014",0,0.01966,0,-0.01746
18140,"Suburb","Hispanic","00to0509",0,0.06863,0,0.03953
18140,"Suburb","Hispanic","0509to1014",0,-0.19875,0,-0.0204
18140,"Suburb","White","00to0509",1,0.14795,1,0.01128
18140,"Suburb","White","0509to1014",1,0.08286,-1,-0.00656
19100,"City","All","00to0509",1,0.11276,1,0.06457
19100,"City","All","0509to1014",1,0.06863,1,0.07847
19100,"City","Black","00to0509",1,0.08998,1,0.0629
19100,"City","Black","0509to1014",0,0.04933,1,0.07094
19100,"City","Hispanic","00to0509",1,0.10314,1,0.08176
19100,"City","Hispanic","0509to1014",1,0.0743,1,0.09323
19100,"City","White","00to0509",1,0.13975,1,0.05139
19100,"City","White","0509to1014",1,0.08973,1,0.02765
19100,"Metro","All","00to0509",1,0.12839,1,0.03104
19100,"Metro","All","0509to1014",1,0.05029,1,0.05173
19100,"Metro","Black","00to0509",1,0.06941,1,0.02821
19100,"Metro","Black","0509to1014",0,0.03841,1,0.05449
19100,"Metro","Hispanic","00to0509",1,0.13269,1,0.04866
19100,"Metro","Hispanic","0509to1014",1,0.05078,1,0.06713
19100,"Metro","White","00to0509",1,0.14311,1,0.01638
19100,"Metro","White","0509to1014",1,0.04612,1,0.01704
19100,"Suburb","All","00to0509",1,0.20592,1,0.00085
19100,"Suburb","All","0509to1014",1,0.04895,1,0.02919
19100,"Suburb","Black","00to0509",1,0.16842,0,0
19100,"Suburb","Black","0509to1014",0,0.02852,1,0.02656
19100,"Suburb","Hispanic","00to0509",1,0.26181,1,0.0019
19100,"Suburb","Hispanic","0509to1014",1,0.06182,1,0.0466
19100,"Suburb","White","00to0509",1,0.1547,0,0.00025
19100,"Suburb","White","0509to1014",1,0.02855,1,0.01294
19380,"City","All","00to0509",1,0.08229,1,0.28213
19380,"City","All","0509to1014",0,0.08123,1,0.10403
19380,"City","Black","00to0509",0,0.05375,1,0.38363
19380,"City","Black","0509to1014",0,0.05293,0,-0.00176
19380,"City","Hispanic","00to0509",0,-0.07495,0,0.34875
19380,"City","Hispanic","0509to1014",0,0.1486,0,0.14583
19380,"City","White","00to0509",1,0.14179,1,0.1519
19380,"City","White","0509to1014",0,0.11152,1,0.25699
19380,"Metro","All","00to0509",1,0.04764,1,0.10915
19380,"Metro","All","0509to1014",1,0.09956,1,0.03246
19380,"Metro","Black","00to0509",0,0.04627,1,0.22868
19380,"Metro","Black","0509to1014",0,0.07477,0,0.00896
19380,"Metro","Hispanic","00to0509",0,0.15695,0,0.1885
19380,"Metro","Hispanic","0509to1014",0,0.08093,0,0.05518
19380,"Metro","White","00to0509",1,0.05383,1,0.0411
19380,"Metro","White","0509to1014",1,0.13905,1,0.06312
19380,"Suburb","All","00to0509",1,0.09352,NA,0
19380,"Suburb","All","0509to1014",1,0.15241,1,0.01751
19380,"Suburb","Black","00to0509",1,0.19482,NA,0
19380,"Suburb","Black","0509to1014",0,0.12726,1,0.04665
19380,"Suburb","Hispanic","00to0509",0,0.27855,NA,0
19380,"Suburb","Hispanic","0509to1014",0,0.06032,0,0
19380,"Suburb","White","00to0509",1,0.05154,NA,0
19380,"Suburb","White","0509to1014",1,0.17837,1,0.01152
19660,"City","All","00to0509",NA,0,NA,0
19660,"City","All","0509to1014",1,0.5515,NA,0
19660,"City","Black","00to0509",NA,0,NA,0
19660,"City","Black","0509to1014",0,0.54878,NA,0
19660,"City","Hispanic","00to0509",NA,0,NA,0
19660,"City","Hispanic","0509to1014",1,0.56438,NA,0
19660,"City","White","00to0509",NA,0,NA,0
19660,"City","White","0509to1014",1,0.55576,NA,0
19660,"Metro","All","00to0509",0,-0.01662,1,0.01843
19660,"Metro","All","0509to1014",1,0.22468,1,0.04971
19660,"Metro","Black","00to0509",0,-0.04568,1,0.08543
19660,"Metro","Black","0509to1014",0,0.10233,1,0.12519
19660,"Metro","Hispanic","00to0509",1,0.09122,0,0.01106
19660,"Metro","Hispanic","0509to1014",1,0.3119,0,0.02181
19660,"Metro","White","00to0509",0,-0.00792,0,0.00206
19660,"Metro","White","0509to1014",1,0.22537,1,0.02821
19660,"Suburb","All","00to0509",0,0.00601,1,0.02309
19660,"Suburb","All","0509to1014",1,0.18048,1,0.05293
19660,"Suburb","Black","00to0509",0,-0.02093,1,0.09435
19660,"Suburb","Black","0509to1014",0,0.07395,1,0.1283
19660,"Suburb","Hispanic","00to0509",1,0.21298,0,0.0189
19660,"Suburb","Hispanic","0509to1014",0,0.17438,0,0.02568
19660,"Suburb","White","00to0509",0,-0.00213,0,0.00226
19660,"Suburb","White","0509to1014",1,0.19793,1,0.03015
19740,"City","All","00to0509",1,0.16611,1,0.04432
19740,"City","All","0509to1014",1,0.05026,1,0.03885
19740,"City","Black","00to0509",1,0.14887,1,0.07815
19740,"City","Black","0509to1014",0,0.05256,0,0.01765
19740,"City","Hispanic","00to0509",1,0.15503,1,0.04397
19740,"City","Hispanic","0509to1014",0,0.06048,1,0.05847
19740,"City","White","00to0509",1,0.15837,1,0.03141
19740,"City","White","0509to1014",0,0.02603,0,-0.00193
19740,"Metro","All","00to0509",1,0.18965,1,0.02901
19740,"Metro","All","0509to1014",0,0.01531,1,0.01835
19740,"Metro","Black","00to0509",1,0.17479,1,0.06661
19740,"Metro","Black","0509to1014",0,0.02243,0,0.01282
19740,"Metro","Hispanic","00to0509",1,0.19581,1,0.0289
19740,"Metro","Hispanic","0509to1014",0,0.03376,1,0.03388
19740,"Metro","White","00to0509",1,0.15018,1,0.01814
19740,"Metro","White","0509to1014",0,0.00364,0,-0.00523
19740,"Suburb","All","00to0509",1,0.24289,1,0.00451
19740,"Suburb","All","0509to1014",0,-0.00839,-1,-0.00451
19740,"Suburb","Black","00to0509",1,0.44622,0,0
19740,"Suburb","Black","0509to1014",0,-0.13253,0,0
19740,"Suburb","Hispanic","00to0509",1,0.35387,0,0.00063
19740,"Suburb","Hispanic","0509to1014",0,0.01369,0,-0.00063
19740,"Suburb","White","00to0509",1,0.14394,1,0.0059
19740,"Suburb","White","0509to1014",0,-0.00313,-1,-0.0059
19780,"City","All","00to0509",1,0.16875,1,0.04721
19780,"City","All","0509to1014",1,0.10386,0,0.02382
19780,"City","Black","00to0509",0,0.05025,1,0.01834
19780,"City","Black","0509to1014",0,0.15896,1,0.08891
19780,"City","Hispanic","00to0509",0,0.05424,1,0.06875
19780,"City","Hispanic","0509to1014",0,0.17452,0,0.03267
19780,"City","White","00to0509",1,0.25446,1,0.04833
19780,"City","White","0509to1014",0,0.05439,0,-0.00406
19780,"Metro","All","00to0509",1,0.10241,1,0.02852
19780,"Metro","All","0509to1014",0,0.04872,0,0.01147
19780,"Metro","Black","00to0509",0,0.02289,1,0.01574
19780,"Metro","Black","0509to1014",0,0.14077,1,0.07345
19780,"Metro","Hispanic","00to0509",0,0.04343,1,0.05105
19780,"Metro","Hispanic","0509to1014",0,0.11149,0,0.02088
19780,"Metro","White","00to0509",1,0.13356,1,0.02498
19780,"Metro","White","0509to1014",0,-0.00485,0,-0.00554
19780,"Suburb","All","00to0509",NA,0,NA,0
19780,"Suburb","All","0509to1014",1,0.03118,NA,0
19780,"Suburb","Black","00to0509",NA,0,NA,0
19780,"Suburb","Black","0509to1014",0,0.15653,NA,0
19780,"Suburb","Hispanic","00to0509",NA,0,NA,0
19780,"Suburb","Hispanic","0509to1014",0,0.02278,NA,0
19780,"Suburb","White","00to0509",NA,0,NA,0
19780,"Suburb","White","0509to1014",1,0.02083,NA,0
19820,"City","All","00to0509",1,0.09834,1,0.2633
19820,"City","All","0509to1014",0,0.03263,1,0.16813
19820,"City","Black","00to0509",1,0.09079,1,0.27647
19820,"City","Black","0509to1014",0,0.04197,1,0.17
19820,"City","Hispanic","00to0509",0,0.03147,1,0.3088
19820,"City","Hispanic","0509to1014",0,2e-05,0,0.1254
19820,"City","White","00to0509",1,0.19969,1,0.17155
19820,"City","White","0509to1014",0,-0.01175,1,0.18171
19820,"Metro","All","00to0509",1,0.05963,1,0.14409
19820,"Metro","All","0509to1014",1,0.03628,1,0.0835
19820,"Metro","Black","00to0509",1,0.0716,1,0.22775
19820,"Metro","Black","0509to1014",0,0.0172,1,0.11903
19820,"Metro","Hispanic","00to0509",0,0.0549,1,0.18095
19820,"Metro","Hispanic","0509to1014",0,0.01712,1,0.06955
19820,"Metro","White","00to0509",1,0.09794,1,0.0583
19820,"Metro","White","0509to1014",1,0.08141,1,0.06131
19820,"Suburb","All","00to0509",1,0.06919,1,0.03399
19820,"Suburb","All","0509to1014",1,0.12909,1,0.07455
19820,"Suburb","Black","00to0509",1,0.05968,1,0.04566
19820,"Suburb","Black","0509to1014",0,0.0663,1,0.08453
19820,"Suburb","Hispanic","00to0509",1,0.17418,0,0.03225
19820,"Suburb","Hispanic","0509to1014",0,0.12566,1,0.07638
19820,"Suburb","White","00to0509",1,0.07087,1,0.03296
19820,"Suburb","White","0509to1014",1,0.13362,1,0.06095
21340,"City","All","00to0509",0,0.00601,1,0.13802
21340,"City","All","0509to1014",0,-0.03501,-1,-0.11047
21340,"City","Black","00to0509",0,-0.11766,0,0.08242
21340,"City","Black","0509to1014",0,0.06446,0,-0.03301
21340,"City","Hispanic","00to0509",0,0.00657,1,0.14376
21340,"City","Hispanic","0509to1014",0,-0.03524,-1,-0.11256
21340,"City","White","00to0509",0,0.06054,1,0.09683
21340,"City","White","0509to1014",0,-0.0833,-1,-0.10977
21340,"Metro","All","00to0509",0,0.00583,1,0.14815
21340,"Metro","All","0509to1014",0,-0.04636,-1,-0.07712
21340,"Metro","Black","00to0509",0,-0.16227,0,0.07552
21340,"Metro","Black","0509to1014",0,-0.01189,0,-0.01703
21340,"Metro","Hispanic","00to0509",0,0.00931,1,0.15223
21340,"Metro","Hispanic","0509to1014",0,-0.04505,-1,-0.07573
21340,"Metro","White","00to0509",0,0.01196,1,0.12011
21340,"Metro","White","0509to1014",0,-0.08354,-1,-0.10287
21340,"Suburb","All","00to0509",0,0.00301,1,0.18618
21340,"Suburb","All","0509to1014",0,-0.12328,0,-0.00023
21340,"Suburb","Black","00to0509",0,-0.51368,0,-0.00835
21340,"Suburb","Black","0509to1014",0,-0.17889,0,0.09064
21340,"Suburb","Hispanic","00to0509",0,0.01574,1,0.18183
21340,"Suburb","Hispanic","0509to1014",0,-0.11222,0,0.00976
21340,"Suburb","White","00to0509",0,-0.28421,1,0.32658
21340,"Suburb","White","0509to1014",0,-0.11867,0,-0.12591
23420,"City","All","00to0509",0,-0.04581,-1,-0.14507
23420,"City","All","0509to1014",1,0.12621,1,0.20718
23420,"City","Black","00to0509",0,-0.01529,-1,-0.15933
23420,"City","Black","0509to1014",0,0.11692,1,0.21307
23420,"City","Hispanic","00to0509",0,-0.04403,-1,-0.14927
23420,"City","Hispanic","0509to1014",1,0.10796,1,0.22007
23420,"City","White","00to0509",0,-0.03922,-1,-0.06771
23420,"City","White","0509to1014",1,0.14323,1,0.12909
23420,"Metro","All","00to0509",0,-0.02787,-1,-0.0659
23420,"Metro","All","0509to1014",1,0.11454,1,0.1871
23420,"Metro","Black","00to0509",0,-0.04011,-1,-0.14635
23420,"Metro","Black","0509to1014",0,0.13994,1,0.21595
23420,"Metro","Hispanic","00to0509",0,-0.01879,-1,-0.03318
23420,"Metro","Hispanic","0509to1014",1,0.09437,1,0.20232
23420,"Metro","White","00to0509",0,-0.0085,-1,-0.03727
23420,"Metro","White","0509to1014",1,0.14005,1,0.10221
23420,"Suburb","All","00to0509",0,0.00019,1,0.04983
23420,"Suburb","All","0509to1014",1,0.09985,1,0.16192
23420,"Suburb","Black","00to0509",0,-0.332,-1,-0.20428
23420,"Suburb","Black","0509to1014",0,0.42211,1,0.34622
23420,"Suburb","Hispanic","00to0509",0,0.00605,1,0.07957
23420,"Suburb","Hispanic","0509to1014",0,0.07741,1,0.1741
23420,"Suburb","White","00to0509",0,0.02039,0,-0.00387
23420,"Suburb","White","0509to1014",1,0.15519,1,0.07899
24340,"City","All","00to0509",1,0.18131,1,0.10203
24340,"City","All","0509to1014",0,0.06814,1,0.24453
24340,"City","Black","00to0509",0,0.10819,0,0.00816
24340,"City","Black","0509to1014",0,0.09496,1,0.337
24340,"City","Hispanic","00to0509",0,0.09547,1,0.29296
24340,"City","Hispanic","0509to1014",0,0.00678,1,0.23832
24340,"City","White","00to0509",1,0.30083,1,0.07588
24340,"City","White","0509to1014",0,0.09615,1,0.14235
24340,"Metro","All","00to0509",1,0.14233,1,0.03462
24340,"Metro","All","0509to1014",1,0.07923,1,0.08069
24340,"Metro","Black","00to0509",0,0.0771,0,-0.00678
24340,"Metro","Black","0509to1014",0,0.09555,1,0.22698
24340,"Metro","Hispanic","00to0509",1,0.12835,1,0.14892
24340,"Metro","Hispanic","0509to1014",0,0.03443,1,0.07885
24340,"Metro","White","00to0509",1,0.15484,1,0.01529
24340,"Metro","White","0509to1014",1,0.0815,1,0.02859
24340,"Suburb","All","00to0509",1,0.15104,NA,0
24340,"Suburb","All","0509to1014",1,0.10548,NA,0
24340,"Suburb","Black","00to0509",1,0.24169,NA,0
24340,"Suburb","Black","0509to1014",0,0.16646,NA,0
24340,"Suburb","Hispanic","00to0509",1,0.26192,NA,0
24340,"Suburb","Hispanic","0509to1014",1,0.14392,NA,0
24340,"Suburb","White","00to0509",1,0.12425,NA,0
24340,"Suburb","White","0509to1014",1,0.08209,NA,0
24660,"City","All","00to0509",1,0.33031,1,0.14499
24660,"City","All","0509to1014",0,-0.03162,1,0.10279
24660,"City","Black","00to0509",1,0.28382,1,0.16808
24660,"City","Black","0509to1014",0,-0.06594,1,0.0926
24660,"City","Hispanic","00to0509",1,0.34613,1,0.15444
24660,"City","Hispanic","0509to1014",0,0.0977,0,0.09964
24660,"City","White","00to0509",1,0.37578,1,0.08635
24660,"City","White","0509to1014",0,-0.04327,1,0.11814
24660,"Metro","All","00to0509",1,0.28419,1,0.08697
24660,"Metro","All","0509to1014",1,0.09318,1,0.05677
24660,"Metro","Black","00to0509",1,0.28383,1,0.14059
24660,"Metro","Black","0509to1014",0,0.02413,1,0.07578
24660,"Metro","Hispanic","00to0509",1,0.37361,1,0.10048
24660,"Metro","Hispanic","0509to1014",0,0.13984,0,0.02451
24660,"Metro","White","00to0509",1,0.24988,1,0.03611
