"cbsa","geotype","groups","sh20_00to0509","sh20_00to0509s","sh20_0509to1014","sh20_0509to1014s","sh20_00to1014","sh20_00to1014s","sh40_00to0509","sh40_00to0509s","sh40_0509to1014","sh40_0509to1014s","sh40_00to1014","sh40_00to1014s"
40060,"Metro","Hispanic",0.01429,"0",0.08465,"0",0.09894,"1",-0.00272,"0",0.12362,"1",0.12091,"1"
40060,"Metro","White",0.05852,"1",0.06321,"1",0.12173,"1",-0.01332,"0",0.02015,"1",0.00683,"0"
40060,"Suburb","All",0.03731,"1",0.06438,"1",0.10169,"1",0.03794,"1",-0.00247,"0",0.03547,"1"
40060,"Suburb","Black",0.04539,"0",0.0286,"0",0.07399,"1",0.06858,"1",0.00981,"0",0.07839,"1"
40060,"Suburb","Hispanic",0.06365,"0",0.17258,"1",0.23623,"1",0.00061,"0",0.0011,"0",0.00171,"0"
40060,"Suburb","White",0.05478,"1",0.05846,"1",0.11324,"1",0.01651,"1",-0.01415,"0",0.00236,"0"
40140,"City","All",-0.0529,"-1",0.24147,"1",0.18857,"1",-0.05696,"-1",0.13845,"1",0.08149,"1"
40140,"City","Black",-0.05845,"0",0.12608,"0",0.06762,"0",-0.08085,"-1",0.16213,"1",0.08129,"1"
40140,"City","Hispanic",-0.05516,"0",0.22795,"1",0.17279,"1",-0.05964,"-1",0.14627,"1",0.08663,"1"
40140,"City","White",-0.0496,"0",0.28991,"1",0.2403,"1",-0.02045,"0",0.06482,"1",0.04436,"1"
40140,"Metro","All",-0.04872,"-1",0.21537,"1",0.16665,"1",-0.03185,"-1",0.08886,"1",0.05701,"1"
40140,"Metro","Black",-0.02988,"0",0.19461,"1",0.16474,"1",-0.04385,"-1",0.08709,"1",0.04324,"1"
40140,"Metro","Hispanic",-0.06603,"-1",0.22871,"1",0.16268,"1",-0.04393,"-1",0.11242,"1",0.06849,"1"
40140,"Metro","White",-0.03609,"-1",0.15783,"1",0.12174,"1",-0.00777,"-1",0.02943,"1",0.02165,"1"
40140,"Suburb","All",-0.03931,"-1",0.20721,"1",0.1679,"1",-0.01798,"-1",0.07509,"1",0.0571,"1"
40140,"Suburb","Black",0.00321,"0",0.22269,"1",0.2259,"1",-0.01021,"0",0.07726,"1",0.06704,"1"
40140,"Suburb","Hispanic",-0.06325,"-1",0.22783,"1",0.16459,"1",-0.03282,"-1",0.10147,"1",0.06865,"1"
40140,"Suburb","White",-0.02874,"-1",0.13766,"1",0.10891,"1",-0.00059,"0",0.02331,"1",0.02272,"1"
40380,"City","All",0.07272,"1",0.08604,"0",0.15876,"1",0.1254,"1",0.12686,"1",0.25226,"1"
40380,"City","Black",0.02917,"0",0.07384,"0",0.10301,"1",0.13039,"1",0.13184,"1",0.26223,"1"
40380,"City","Hispanic",0.03974,"0",0.03962,"0",0.07936,"0",0.0566,"0",0.23269,"1",0.28929,"1"
40380,"City","White",0.17872,"1",0.10759,"0",0.28632,"1",0.15969,"1",-0.02027,"0",0.13943,"1"
40380,"Metro","All",0.05019,"1",0.08889,"1",0.13907,"1",0.04503,"1",0.0492,"1",0.09423,"1"
40380,"Metro","Black",0.00675,"0",0.07639,"0",0.08314,"1",0.09141,"1",0.09927,"1",0.19068,"1"
40380,"Metro","Hispanic",0.00914,"0",0.01568,"0",0.02481,"0",0.02149,"0",0.13441,"1",0.1559,"1"
40380,"Metro","White",0.0945,"1",0.07163,"1",0.16612,"1",0.03301,"1",-0.01711,"0",0.0159,"1"
40380,"Suburb","All",0.08269,"1",0.11219,"1",0.19488,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
40380,"Suburb","Black",0.0703,"0",0.14168,"0",0.21198,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
40380,"Suburb","Hispanic",0.03999,"0",0.06484,"0",0.10483,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
40380,"Suburb","White",0.07902,"1",0.09282,"1",0.17183,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
40900,"City","All",-0.22293,"-1",0.23583,"1",0.01291,"0",-0.00357,"0",0.15774,"1",0.15418,"1"
40900,"City","Black",-0.25867,"-1",0.27523,"1",0.01655,"0",0.0522,"0",0.11941,"1",0.17161,"1"
40900,"City","Hispanic",-0.17256,"-1",0.2317,"1",0.05914,"0",-0.04581,"-1",0.23041,"1",0.1846,"1"
40900,"City","White",-0.22738,"-1",0.19521,"1",-0.03217,"0",0.00131,"0",0.13872,"1",0.14003,"1"
40900,"Metro","All",-0.08978,"-1",0.1528,"1",0.06302,"1",-0.01931,"-1",0.07669,"1",0.05738,"1"
40900,"Metro","Black",-0.17154,"-1",0.16604,"1",-0.0055,"0",-0.01958,"0",0.0986,"1",0.07902,"1"
40900,"Metro","Hispanic",-0.08577,"-1",0.15224,"1",0.06647,"1",-0.0535,"-1",0.13198,"1",0.07848,"1"
40900,"Metro","White",-0.04565,"-1",0.14315,"1",0.0975,"1",-0.00912,"-1",0.0389,"1",0.02979,"1"
40900,"Suburb","All",0.00442,"0",0.11279,"1",0.11721,"1",-0.02678,"-1",0.03719,"1",0.01041,"1"
40900,"Suburb","Black",-0.03136,"0",0.09801,"0",0.06665,"0",-0.09736,"-1",0.09694,"1",-0.00041,"0"
40900,"Suburb","Hispanic",0.0057,"0",0.09507,"1",0.10077,"1",-0.05836,"-1",0.07454,"1",0.01618,"1"
40900,"Suburb","White",0.01353,"0",0.13284,"1",0.14636,"1",-0.01252,"-1",0.01274,"1",0.00021,"0"
41180,"City","All",0.02217,"0",-0.00592,"0",0.01625,"0",0.00049,"0",0.10741,"1",0.1079,"1"
41180,"City","Black",0.02154,"0",-0.00749,"0",0.01405,"0",-0.01072,"0",0.16079,"1",0.15007,"1"
41180,"City","Hispanic",0.00027,"0",0.03781,"0",0.03809,"0",0.00612,"0",0.11991,"0",0.12603,"0"
41180,"City","White",0.02396,"0",0.00347,"0",0.02743,"0",0.02847,"0",-0.00849,"0",0.01998,"0"
41180,"Metro","All",0.03572,"1",0.04105,"1",0.07677,"1",0.00666,"0",0.00335,"0",0.01001,"1"
41180,"Metro","Black",0.08341,"1",0.01565,"0",0.09906,"1",0.01676,"0",0.03877,"1",0.05553,"1"
41180,"Metro","Hispanic",0.09344,"0",0.09066,"0",0.18409,"1",-0.00444,"0",0.01982,"0",0.01538,"0"
41180,"Metro","White",0.02971,"1",0.07488,"1",0.10459,"1",0.0153,"1",-0.01525,"-1",5e-05,"0"
41180,"Suburb","All",0.07878,"1",0.07905,"1",0.15783,"1",0.02265,"1",-0.01983,"-1",0.00281,"0"
41180,"Suburb","Black",0.16047,"1",0.04674,"0",0.20721,"1",0.05113,"1",-0.03201,"-1",0.01911,"1"
41180,"Suburb","Hispanic",0.15469,"1",0.1297,"0",0.28439,"1",-0.00194,"0",0.00185,"0",-9e-05,"0"
41180,"Suburb","White",0.04408,"1",0.09352,"1",0.1376,"1",0.01593,"1",-0.01377,"-1",0.00216,"1"
41620,"City","All",0.21448,"1",0.08398,"0",0.29846,"1",0.06481,"1",-0.06481,"-1",0,"#DIV/0!"
41620,"City","Black",0.24715,"0",0.01377,"0",0.26092,"0",0.17764,"1",-0.17764,"-1",0,"#DIV/0!"
41620,"City","Hispanic",0.18248,"0",0.1548,"0",0.33729,"1",0.03187,"1",-0.03187,"-1",0,"#DIV/0!"
41620,"City","White",0.23576,"1",0.02632,"0",0.26209,"1",0.07079,"1",-0.07079,"-1",0,"#DIV/0!"
41620,"Metro","All",0.04811,"1",0.19948,"1",0.24759,"1",0.0198,"1",3e-05,"0",0.01984,"1"
41620,"Metro","Black",0.09436,"0",0.20848,"0",0.30283,"1",0.07422,"1",-0.03198,"0",0.04223,"0"
41620,"Metro","Hispanic",-0.01589,"0",0.28112,"1",0.26524,"1",0.01041,"1",0.00806,"0",0.01847,"1"
41620,"Metro","White",0.06988,"1",0.11016,"1",0.18004,"1",0.02041,"1",-0.01245,"-1",0.00796,"1"
41620,"Suburb","All",0.01347,"0",0.26384,"1",0.27731,"1",0,"#DIV/0!",0.02763,"1",0.02763,"1"
41620,"Suburb","Black",0.20618,"0",0.38219,"0",0.58837,"1",0,"#DIV/0!",0.06292,"0",0.06292,"0"
41620,"Suburb","Hispanic",-0.03116,"0",0.36747,"1",0.33631,"1",0,"#DIV/0!",0.0257,"1",0.0257,"1"
41620,"Suburb","White",0.01424,"0",0.15976,"1",0.174,"1",0,"#DIV/0!",0.01077,"1",0.01077,"1"
41700,"City","All",-0.00639,"0",0.0431,"0",0.03671,"1",0.02275,"1",0.04044,"1",0.06319,"1"
41700,"City","Black",0.0435,"0",-0.00966,"0",0.03383,"0",-0.02294,"0",0.01468,"0",-0.00826,"0"
41700,"City","Hispanic",-0.02836,"0",0.05477,"1",0.02641,"0",0.02722,"1",0.04506,"1",0.07228,"1"
41700,"City","White",0.08963,"1",-0.00284,"0",0.08679,"1",0.03836,"0",-0.00025,"0",0.03811,"1"
41700,"Metro","All",0.01839,"0",0.01898,"0",0.03737,"1",0.0228,"1",0.02299,"1",0.04579,"1"
41700,"Metro","Black",0.07375,"0",-0.05781,"0",0.01593,"0",-0.02044,"0",0.00475,"0",-0.01568,"0"
41700,"Metro","Hispanic",-0.00841,"0",0.03042,"0",0.02201,"0",0.02804,"1",0.0271,"1",0.05513,"1"
41700,"Metro","White",0.10211,"1",-0.00785,"0",0.09426,"1",0.02631,"0",-0.00406,"0",0.02225,"1"
41700,"Suburb","All",0.09378,"1",-0.02806,"0",0.06572,"1",0.02219,"1",-0.02219,"-1",0,"#DIV/0!"
41700,"Suburb","Black",0.24658,"1",-0.15501,"0",0.09157,"1",0,"0",0,"0",0,"#DIV/0!"
41700,"Suburb","Hispanic",0.07815,"1",-0.03283,"0",0.04532,"1",0.03241,"1",-0.03241,"-1",0,"#DIV/0!"
41700,"Suburb","White",0.09724,"1",-0.00845,"0",0.0888,"1",0.00757,"1",-0.00757,"-1",0,"#DIV/0!"
41740,"City","All",-0.05219,"-1",0.05249,"1",0.00029,"0",-0.09333,"-1",0.06182,"1",-0.03151,"-1"
41740,"City","Black",-0.0046,"0",-0.01455,"0",-0.01914,"0",-0.0384,"0",0.02546,"0",-0.01293,"0"
41740,"City","Hispanic",-0.07412,"-1",0.07615,"1",0.00203,"0",-0.14669,"-1",0.12736,"1",-0.01933,"0"
41740,"City","White",0.00503,"0",0.05981,"1",0.06484,"1",-0.01585,"-1",0.0058,"0",-0.01005,"-1"
41740,"Metro","All",-0.0107,"0",0.04877,"1",0.03807,"1",-0.04602,"-1",0.04295,"1",-0.00307,"0"
41740,"Metro","Black",0.04187,"0",-0.0067,"0",0.03517,"0",-0.02529,"0",0.0229,"0",-0.00239,"0"
41740,"Metro","Hispanic",-0.04763,"-1",0.07201,"1",0.02438,"0",-0.07243,"-1",0.06897,"1",-0.00346,"0"
41740,"Metro","White",0.03106,"1",0.06611,"1",0.09717,"1",-0.00389,"0",0.0238,"1",0.01991,"1"
41740,"Suburb","All",0.03686,"1",0.05127,"1",0.08813,"1",0.00651,"1",0.02999,"1",0.0365,"1"
41740,"Suburb","Black",0.14124,"0",0.02552,"0",0.16676,"1",0,"0",0.04029,"1",0.04029,"1"
41740,"Suburb","Hispanic",-0.00319,"0",0.06839,"1",0.0652,"1",0.00998,"1",0.02055,"1",0.03053,"1"
41740,"Suburb","White",0.05146,"1",0.06913,"1",0.1206,"1",0.0032,"0",0.03903,"1",0.04223,"1"
41860,"City","All",-0.02201,"0",0.06571,"1",0.0437,"1",-0.0248,"-1",0.06617,"1",0.04137,"1"
41860,"City","Black",-0.02897,"0",0.01434,"0",-0.01463,"0",-0.07034,"-1",0.09521,"1",0.02487,"1"
41860,"City","Hispanic",-0.03593,"0",0.10922,"1",0.07329,"1",-0.01275,"-1",0.06888,"1",0.05614,"1"
41860,"City","White",0.0041,"0",0.06612,"1",0.07022,"1",-0.00334,"0",0.04173,"1",0.03839,"1"
41860,"Metro","All",0.01676,"1",0.05813,"1",0.07489,"1",-0.01569,"-1",0.02906,"1",0.01337,"1"
41860,"Metro","Black",-0.05548,"-1",0.01783,"0",-0.03766,"0",-0.06602,"-1",0.05954,"1",-0.00649,"0"
41860,"Metro","Hispanic",0.08028,"1",0.07355,"1",0.15383,"1",-0.00607,"-1",0.02839,"1",0.02232,"1"
41860,"Metro","White",0.03044,"1",0.05426,"1",0.0847,"1",0.00081,"0",0.01397,"1",0.01478,"1"
41860,"Suburb","All",0.07308,"1",0.06056,"1",0.13364,"1",-0.0062,"-1",0.00183,"0",-0.00436,"-1"
41860,"Suburb","Black",-0.05909,"0",0.04734,"0",-0.01175,"0",-0.05476,"-1",0.01638,"1",-0.03838,"-1"
41860,"Suburb","Hispanic",0.18841,"1",0.06631,"1",0.25472,"1",-1e-04,"0",0.00656,"1",0.00646,"1"
41860,"Suburb","White",0.04659,"1",0.04662,"1",0.09321,"1",0.00315,"1",-0.00087,"0",0.00228,"0"
41940,"City","All",0.15165,"1",0.0357,"0",0.18734,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"City","Black",0.05682,"0",0.1729,"0",0.22971,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"City","Hispanic",0.22598,"1",-0.0011,"0",0.22488,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"City","White",0.03169,"0",0.07655,"1",0.10823,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"Metro","All",0.12136,"1",0.06271,"1",0.18407,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"Metro","Black",0.06128,"0",0.19743,"1",0.25871,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"Metro","Hispanic",0.17514,"1",0.05436,"0",0.2295,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"Metro","White",0.03709,"1",0.05293,"1",0.09003,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"Suburb","All",0.02914,"1",0.15052,"1",0.17967,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"Suburb","Black",0.09028,"0",0.26484,"1",0.35512,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"Suburb","Hispanic",0.00961,"0",0.23499,"1",0.2446,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
41940,"Suburb","White",0.03909,"1",0.0257,"0",0.06479,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
42540,"City","All",0.20022,"1",0.22173,"1",0.42194,"1",-0.09588,"#DIV/0!",0.13583,"1",0.03995,"1"
42540,"City","Black",0.32539,"0",0.18247,"0",0.50786,"1",-0.16,"#DIV/0!",0.24926,"1",0.08926,"0"
42540,"City","Hispanic",0.10681,"0",0.10185,"0",0.20866,"0",-0.09417,"#DIV/0!",0.22802,"1",0.13385,"1"
42540,"City","White",0.13727,"1",0.22733,"1",0.36459,"1",-0.08891,"#DIV/0!",0.06879,"1",-0.02012,"0"
42540,"Metro","All",0.18296,"1",0.15189,"1",0.33485,"1",0.01402,"1",0.0514,"1",0.06542,"1"
42540,"Metro","Black",0.19207,"0",0.28711,"1",0.47918,"1",0.03213,"0",0.1964,"1",0.22853,"1"
42540,"Metro","Hispanic",0.19871,"1",0.23324,"1",0.43195,"1",0.00661,"0",0.15739,"1",0.164,"1"
42540,"Metro","White",0.15122,"1",0.09538,"1",0.2466,"1",0.01273,"0",0.00834,"0",0.02108,"1"
42540,"Suburb","All",0.17928,"1",0.13669,"1",0.31597,"1",0.03692,"1",0.03359,"1",0.07051,"1"
42540,"Suburb","Black",0.13529,"0",0.33691,"1",0.47221,"1",0.12031,"1",0.17067,"1",0.29098,"1"
42540,"Suburb","Hispanic",0.23125,"1",0.26924,"1",0.50049,"1",0.04055,"1",0.13737,"1",0.17792,"1"
42540,"Suburb","White",0.15514,"1",0.07327,"1",0.22841,"1",0.03185,"1",-0.00218,"0",0.02967,"1"
42660,"City","All",0.10724,"1",0.02938,"0",0.13663,"1",-0.02315,"-1",0.02306,"1",-9e-05,"0"
42660,"City","Black",0.19747,"1",0.02022,"0",0.21769,"1",-0.01691,"0",0.07632,"1",0.05941,"1"
42660,"City","Hispanic",0.08566,"0",0.1894,"1",0.27506,"1",-0.00382,"0",0.00236,"0",-0.00145,"0"
42660,"City","White",0.08106,"1",0.00674,"0",0.08779,"1",-0.00987,"0",0.00463,"0",-0.00524,"0"
42660,"Metro","All",0.11266,"1",0.03693,"1",0.14958,"1",-0.00389,"-1",0.01233,"1",0.00843,"1"
42660,"Metro","Black",0.17869,"1",0.06829,"0",0.24698,"1",-0.00879,"0",0.03926,"1",0.03047,"1"
42660,"Metro","Hispanic",0.15944,"1",0.13013,"1",0.28957,"1",0.00085,"0",0.02278,"1",0.02363,"1"
42660,"Metro","White",0.08704,"1",-0.00644,"0",0.0806,"1",0.00439,"1",5e-04,"0",0.00489,"1"
42660,"Suburb","All",0.12854,"1",0.04591,"1",0.17445,"1",0.01062,"1",0.00838,"1",0.01901,"1"
42660,"Suburb","Black",0.19767,"1",0.10676,"0",0.30443,"1",0.01249,"1",0.00806,"0",0.02055,"1"
42660,"Suburb","Hispanic",0.2043,"1",0.11538,"1",0.31968,"1",0.00681,"1",0.02971,"1",0.03652,"1"
42660,"Suburb","White",0.09208,"1",-0.00656,"0",0.08552,"1",0.01162,"1",-0.00045,"0",0.01117,"1"
44060,"City","All",0.09871,"1",0.06232,"0",0.16103,"1",0.04858,"1",0.03014,"1",0.07872,"1"
44060,"City","Black",-0.06338,"0",0.12396,"0",0.06059,"0",-0.00161,"0",0.09724,"0",0.09563,"0"
44060,"City","Hispanic",0.06752,"0",0.13578,"0",0.2033,"0",0.09968,"0",0.06151,"0",0.1612,"1"
44060,"City","White",0.10894,"1",0.05058,"0",0.15952,"1",0.04344,"1",0.02615,"0",0.06959,"1"
44060,"Metro","All",0.06334,"1",0.11038,"1",0.17372,"1",0.02519,"1",0.00885,"0",0.03405,"1"
44060,"Metro","Black",-0.02996,"0",-0.00104,"0",-0.03101,"0",-0.00678,"0",0.05843,"0",0.05165,"0"
44060,"Metro","Hispanic",0.10393,"0",0.09164,"0",0.19557,"1",0.06851,"0",0.00778,"0",0.07629,"1"
44060,"Metro","White",0.06177,"1",0.11482,"1",0.17659,"1",0.02092,"1",0.00658,"0",0.0275,"1"
44060,"Suburb","All",0.02124,"0",0.20106,"1",0.22229,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
44060,"Suburb","Black",0.16768,"0",-0.18422,"0",-0.01654,"0",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
44060,"Suburb","Hispanic",0.07122,"0",0.18978,"0",0.261,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
44060,"Suburb","White",0.01978,"0",0.21088,"1",0.23065,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
44140,"City","All",0.15826,"1",-0.0655,"0",0.09277,"1",-0.01435,"0",0.10376,"1",0.08942,"1"
44140,"City","Black",0.12839,"0",-0.01698,"0",0.11141,"0",-0.00457,"0",0.18813,"1",0.18356,"1"
44140,"City","Hispanic",0.1121,"0",-0.06991,"0",0.04218,"0",-0.03538,"0",0.08266,"0",0.04728,"0"
44140,"City","White",0.26678,"1",-0.13011,"0",0.13667,"1",0.0066,"0",0.0357,"0",0.0423,"0"
44140,"Metro","All",0.12734,"1",-0.08557,"-1",0.04177,"1",0.02481,"0",0.0199,"0",0.04471,"1"
44140,"Metro","Black",0.10797,"0",-0.05064,"0",0.05732,"0",0.00081,"0",0.13476,"1",0.13556,"1"
44140,"Metro","Hispanic",0.08088,"0",-0.13039,"-1",-0.0495,"0",-0.03017,"0",0.05037,"0",0.0202,"0"
44140,"Metro","White",0.12782,"1",-0.06258,"-1",0.06525,"1",0.05188,"1",-0.04805,"-1",0.00383,"0"
44140,"Suburb","All",0.09506,"1",-0.10498,"-1",-0.00991,"0",0.05143,"1",-0.04999,"-1",0.00144,"0"
44140,"Suburb","Black",0.03127,"0",-0.1218,"0",-0.09053,"0",0.03342,"0",-0.04663,"0",-0.01322,"0"
44140,"Suburb","Hispanic",0.03126,"0",-0.24397,"-1",-0.21271,"-1",-0.02391,"0",-0.00972,"0",-0.03363,"0"
44140,"Suburb","White",0.0955,"1",-0.03989,"0",0.05562,"1",0.06311,"1",-0.06363,"-1",-0.00053,"0"
44700,"City","All",-0.05602,"0",0.04835,"0",-0.00767,"0",-0.0406,"-1",0.15217,"1",0.11157,"1"
44700,"City","Black",-0.0747,"0",0.01157,"0",-0.06313,"0",-0.14333,"-1",0.19855,"1",0.05522,"0"
44700,"City","Hispanic",-0.0299,"0",0.0638,"0",0.0339,"0",-0.01331,"0",0.20975,"1",0.19644,"1"
44700,"City","White",-0.0813,"0",0.07157,"0",-0.00974,"0",0.0015,"0",0.07868,"0",0.08019,"1"
44700,"Metro","All",-0.11126,"-1",0.12859,"1",0.01733,"0",-0.04757,"-1",0.11278,"1",0.06521,"1"
44700,"Metro","Black",-0.12997,"0",0.07061,"0",-0.05936,"0",-0.15137,"-1",0.18723,"1",0.03587,"0"
44700,"Metro","Hispanic",-0.06332,"0",0.13274,"1",0.06942,"1",-0.03102,"-1",0.14501,"1",0.11399,"1"
44700,"Metro","White",-0.12941,"-1",0.17262,"1",0.04321,"0",-0.00945,"0",0.05015,"1",0.04069,"1"
44700,"Suburb","All",-0.13771,"-1",0.22207,"1",0.08436,"1",-0.03836,"#DIV/0!",0.06949,"1",0.03113,"1"
44700,"Suburb","Black",-0.38774,"-1",0.43508,"1",0.04734,"0",-0.18984,"#DIV/0!",0.19559,"1",0.00574,"0"
44700,"Suburb","Hispanic",-0.09304,"0",0.203,"1",0.10996,"1",-0.04667,"#DIV/0!",0.07905,"1",0.03238,"1"
44700,"Suburb","White",-0.12424,"-1",0.19556,"1",0.07132,"1",-0.0039,"#DIV/0!",0.01742,"1",0.01351,"1"
45060,"City","All",0.01394,"0",0.02826,"0",0.0422,"0",0.14891,"1",0.18857,"1",0.33748,"1"
45060,"City","Black",-0.01317,"0",-0.03109,"0",-0.04426,"0",0.04701,"0",0.15686,"1",0.20387,"1"
45060,"City","Hispanic",-0.01851,"0",0.05026,"0",0.03175,"0",-0.0873,"0",0.29366,"1",0.20636,"1"
45060,"City","White",0.03287,"0",0.04587,"0",0.07874,"0",0.23222,"1",0.19104,"1",0.42326,"1"
45060,"Metro","All",0.02142,"0",0.05768,"1",0.0791,"1",0.08268,"1",0.09997,"1",0.18265,"1"
45060,"Metro","Black",0.01241,"0",-0.06574,"0",-0.05333,"0",0.05858,"0",0.114,"1",0.17259,"1"
45060,"Metro","Hispanic",-0.07007,"0",0.05418,"0",-0.01589,"0",-0.09097,"0",0.20059,"0",0.10962,"0"
45060,"Metro","White",0.02018,"0",0.05829,"1",0.07846,"1",0.07799,"1",0.05557,"1",0.13355,"1"
45060,"Suburb","All",0.03287,"1",0.08341,"1",0.11628,"1",0.02935,"1",0.02661,"1",0.05596,"1"
45060,"Suburb","Black",0.12596,"0",-0.00311,"0",0.12284,"1",0.09312,"0",-0.07938,"0",0.01373,"0"
45060,"Suburb","Hispanic",-0.05126,"0",0.26852,"0",0.21726,"1",0.03828,"0",0.11565,"0",0.15393,"1"
45060,"Suburb","White",0.03202,"1",0.08089,"1",0.1129,"1",0.02839,"1",0.02492,"1",0.05331,"1"
45300,"City","All",-0.00935,"0",0.0747,"1",0.06535,"1",-0.01676,"0",0.0488,"1",0.03204,"1"
45300,"City","Black",-0.04942,"0",0.0451,"0",-0.00432,"0",-0.01363,"0",0.07501,"1",0.06138,"1"
45300,"City","Hispanic",-0.00257,"0",0.15677,"1",0.1542,"1",-0.05088,"-1",0.0698,"1",0.01893,"0"
45300,"City","White",0.05311,"0",0.04568,"0",0.09878,"1",0.01275,"0",-0.00149,"0",0.01126,"1"
45300,"Metro","All",0.05534,"1",0.14764,"1",0.20298,"1",0.01274,"1",0.02208,"1",0.03483,"1"
45300,"Metro","Black",-0.02672,"0",0.08974,"1",0.06302,"1",0.01745,"0",0.04502,"1",0.06246,"1"
45300,"Metro","Hispanic",0.04642,"1",0.21093,"1",0.25736,"1",0.02473,"1",0.02102,"1",0.04575,"1"
45300,"Metro","White",0.08913,"1",0.14214,"1",0.23127,"1",0.00831,"0",0.01161,"0",0.01992,"1"
45300,"Suburb","All",0.09741,"1",0.19199,"1",0.2894,"1",0.03103,"1",0.01663,"1",0.04766,"1"
45300,"Suburb","Black",0.05671,"0",0.17119,"1",0.2279,"1",0.09232,"1",0.01654,"0",0.10885,"1"
45300,"Suburb","Hispanic",0.0868,"1",0.24258,"1",0.32938,"1",0.06462,"1",0.0071,"0",0.07172,"1"
45300,"Suburb","White",0.09829,"1",0.17049,"1",0.26877,"1",0.00683,"1",0.01662,"1",0.02345,"1"
45780,"City","All",0.09976,"1",0.07766,"1",0.17742,"1",0.19405,"1",0.12826,"1",0.32231,"1"
45780,"City","Black",0.04338,"0",0.02701,"0",0.07039,"0",0.25756,"1",0.12558,"1",0.38314,"1"
45780,"City","Hispanic",0.09334,"0",0.09482,"0",0.18816,"1",0.26064,"1",0.14478,"0",0.40542,"1"
45780,"City","White",0.15839,"1",0.11047,"1",0.26886,"1",0.13293,"1",0.11525,"1",0.24818,"1"
45780,"Metro","All",0.03924,"1",0.0713,"1",0.11054,"1",0.13713,"1",0.10557,"1",0.2427,"1"
45780,"Metro","Black",0.03685,"0",0.02635,"0",0.0632,"0",0.24853,"1",0.10878,"1",0.35731,"1"
45780,"Metro","Hispanic",0.03701,"0",0.0622,"0",0.09921,"0",0.18305,"1",0.10415,"0",0.2872,"1"
45780,"Metro","White",0.05306,"1",0.08798,"1",0.14104,"1",0.07505,"1",0.10054,"1",0.17559,"1"
45780,"Suburb","All",-0.09736,"-1",0.14931,"1",0.05195,"1",-0.00615,"0",0.09706,"1",0.0909,"1"
45780,"Suburb","Black",-0.13209,"0",0.40326,"1",0.27117,"1",0.02649,"0",0.13148,"1",0.15797,"1"
45780,"Suburb","Hispanic",-0.02776,"0",0.11354,"0",0.08579,"0",-0.01081,"0",0.08259,"1",0.07178,"1"
45780,"Suburb","White",-0.0993,"-1",0.12578,"1",0.02649,"0",-0.00722,"0",0.09803,"1",0.0908,"1"
46060,"City","All",0.06628,"1",0.08274,"1",0.14902,"1",0.1423,"1",0.11283,"1",0.25513,"1"
46060,"City","Black",-0.02716,"0",0.16467,"0",0.13751,"0",0.09174,"1",0.09424,"1",0.18598,"1"
46060,"City","Hispanic",0.04836,"0",0.05314,"0",0.1015,"1",0.16234,"1",0.11863,"1",0.28097,"1"
46060,"City","White",0.06331,"1",0.11277,"1",0.17608,"1",0.09669,"1",0.10061,"1",0.19731,"1"
46060,"Metro","All",0.03813,"1",0.06238,"1",0.10051,"1",0.06989,"1",0.10529,"1",0.17518,"1"
46060,"Metro","Black",-0.0746,"0",0.182,"0",0.10741,"0",0.07665,"1",0.09676,"1",0.17342,"1"
46060,"Metro","Hispanic",0.03787,"0",0.04281,"0",0.08067,"1",0.09726,"1",0.13487,"1",0.23214,"1"
46060,"Metro","White",0.03629,"0",0.0701,"1",0.10639,"1",0.06812,"1",0.05544,"1",0.12356,"1"
46060,"Suburb","All",0.00604,"0",0.0142,"0",0.02024,"0",-0.10444,"-1",0.08876,"1",-0.01568,"0"
46060,"Suburb","Black",-0.11221,"0",0.17389,"0",0.06168,"0",-0.01676,"0",0.10136,"0",0.0846,"0"
46060,"Suburb","Hispanic",0.058,"0",-0.00696,"0",0.05104,"0",-0.11398,"-1",0.17773,"1",0.06375,"1"
