"cbsa","geotype","groups","yr","poor","poor20","poor20sh","poor40","poor40sh"
44060,"Suburb","Hispanic","2005_09",1219,357,0.29286,0,0
44060,"Suburb","Hispanic","2010_14",2967,1432,0.48264,0,0
44060,"Suburb","White","2000",23147,3387,0.14633,0,0
44060,"Suburb","White","2005_09",27188,4516,0.1661,0,0
44060,"Suburb","White","2010_14",34970,13183,0.37698,0,0
44140,"City","All","2000",33616,24824,0.73846,11429,0.33999
44140,"City","All","2005_09",40299,36137,0.89672,13123,0.32564
44140,"City","All","2010_14",44527,37012,0.83123,19120,0.4294
44140,"City","Black","2000",8319,6332,0.76115,1987,0.23885
44140,"City","Black","2005_09",8763,7795,0.88954,2053,0.23428
44140,"City","Black","2010_14",9157,7990,0.87256,3868,0.42241
44140,"City","Hispanic","2000",17764,14758,0.83078,8127,0.4575
44140,"City","Hispanic","2005_09",23214,21888,0.94288,9799,0.42212
44140,"City","Hispanic","2010_14",28252,24663,0.87296,14261,0.50478
44140,"City","White","2000",7003,3356,0.47922,1206,0.17221
44140,"City","White","2005_09",7449,5557,0.74601,1332,0.17882
44140,"City","White","2010_14",6657,4100,0.61589,1428,0.21451
44140,"Metro","All","2000",77451,42609,0.55014,16565,0.21388
44140,"Metro","All","2005_09",90300,61177,0.67749,21553,0.23868
44140,"Metro","All","2010_14",98866,58520,0.59191,25565,0.25858
44140,"Metro","Black","2000",10031,7197,0.71748,2157,0.21503
44140,"Metro","Black","2005_09",10707,8838,0.82544,2311,0.21584
44140,"Metro","Black","2010_14",11643,9021,0.7748,4082,0.3506
44140,"Metro","Hispanic","2000",29708,24130,0.81224,12742,0.42891
44140,"Metro","Hispanic","2005_09",38175,34095,0.89312,15222,0.39874
44140,"Metro","Hispanic","2010_14",44575,33999,0.76274,20019,0.44911
44140,"Metro","White","2000",36034,10664,0.29594,1649,0.04576
44140,"Metro","White","2005_09",38814,16448,0.42376,3790,0.09765
44140,"Metro","White","2010_14",38149,13779,0.36119,1892,0.0496
44140,"Suburb","All","2000",43835,17785,0.40573,5136,0.11717
44140,"Suburb","All","2005_09",50001,25040,0.50079,8430,0.1686
44140,"Suburb","All","2010_14",54339,21508,0.39581,6445,0.11861
44140,"Suburb","Black","2000",1712,865,0.50526,170,0.0993
44140,"Suburb","Black","2005_09",1944,1043,0.53652,258,0.13272
44140,"Suburb","Black","2010_14",2486,1031,0.41472,214,0.08608
44140,"Suburb","Hispanic","2000",11944,9372,0.78466,4615,0.38639
44140,"Suburb","Hispanic","2005_09",14961,12207,0.81592,5423,0.36248
44140,"Suburb","Hispanic","2010_14",16323,9336,0.57195,5758,0.35275
44140,"Suburb","White","2000",29031,7308,0.25173,443,0.01526
44140,"Suburb","White","2005_09",31365,10891,0.34723,2458,0.07837
44140,"Suburb","White","2010_14",31492,9679,0.30735,464,0.01473
44700,"City","All","2000",55555,45581,0.82047,13460,0.24228
44700,"City","All","2005_09",52960,40485,0.76444,10681,0.20168
44700,"City","All","2010_14",70501,57303,0.8128,24947,0.35385
44700,"City","Black","2000",7338,6161,0.8396,1902,0.2592
44700,"City","Black","2005_09",8639,6608,0.7649,1001,0.11587
44700,"City","Black","2010_14",10607,8236,0.77647,3335,0.31442
44700,"City","Hispanic","2000",21713,18510,0.85248,5714,0.26316
44700,"City","Hispanic","2005_09",25223,20748,0.82258,6302,0.24985
44700,"City","Hispanic","2010_14",35022,31043,0.88639,16096,0.4596
44700,"City","White","2000",8462,5330,0.62987,1256,0.14843
44700,"City","White","2005_09",7350,4032,0.54857,1102,0.14993
44700,"City","White","2010_14",10030,6220,0.62014,2293,0.22861
44700,"Metro","All","2000",97105,61617,0.63454,15054,0.15503
44700,"Metro","All","2005_09",99396,52012,0.52328,10681,0.10746
44700,"Metro","All","2010_14",132986,86690,0.65187,29289,0.22024
44700,"Metro","Black","2000",9445,7069,0.74844,2302,0.24373
44700,"Metro","Black","2005_09",10838,6703,0.61847,1001,0.09236
44700,"Metro","Black","2010_14",15004,10339,0.68908,4195,0.27959
44700,"Metro","Hispanic","2000",42561,28107,0.66039,6687,0.15712
44700,"Metro","Hispanic","2005_09",49977,29840,0.59707,6302,0.1261
44700,"Metro","Hispanic","2010_14",69394,50645,0.72982,18813,0.2711
44700,"Metro","White","2000",22292,8779,0.39382,1310,0.05877
44700,"Metro","White","2005_09",22348,5909,0.26441,1102,0.04931
44700,"Metro","White","2010_14",25820,11284,0.43703,2568,0.09946
44700,"Suburb","All","2000",41550,16036,0.38594,1594,0.03836
44700,"Suburb","All","2005_09",46436,11527,0.24823,0,0
44700,"Suburb","All","2010_14",62485,29387,0.4703,4342,0.06949
44700,"Suburb","Black","2000",2107,908,0.43094,400,0.18984
44700,"Suburb","Black","2005_09",2199,95,0.0432,0,0
44700,"Suburb","Black","2010_14",4397,2103,0.47828,860,0.19559
44700,"Suburb","Hispanic","2000",20848,9597,0.46033,973,0.04667
44700,"Suburb","Hispanic","2005_09",24754,9092,0.36729,0,0
44700,"Suburb","Hispanic","2010_14",34372,19602,0.57029,2717,0.07905
44700,"Suburb","White","2000",13830,3449,0.24939,54,0.0039
44700,"Suburb","White","2005_09",14998,1877,0.12515,0,0
44700,"Suburb","White","2010_14",15790,5064,0.32071,275,0.01742
45060,"City","All","2000",33316,27575,0.82768,10268,0.3082
45060,"City","All","2005_09",35919,30230,0.84162,16419,0.45711
45060,"City","All","2010_14",42891,37310,0.86988,27694,0.64568
45060,"City","Black","2000",13423,12356,0.92051,5913,0.44051
45060,"City","Black","2005_09",14623,13268,0.90734,7129,0.48752
45060,"City","Black","2010_14",17398,15245,0.87625,11211,0.64438
45060,"City","Hispanic","2000",3333,3008,0.90249,1890,0.56706
45060,"City","Hispanic","2005_09",3508,3101,0.88398,1683,0.47976
45060,"City","Hispanic","2010_14",5839,5455,0.93424,4516,0.77342
45060,"City","White","2000",13665,9914,0.7255,1934,0.14153
45060,"City","White","2005_09",13608,10320,0.75838,5086,0.37375
45060,"City","White","2010_14",13614,10949,0.80425,7689,0.56479
45060,"Metro","All","2000",72413,31912,0.44069,10268,0.1418
45060,"Metro","All","2005_09",78742,36388,0.46212,17676,0.22448
45060,"Metro","All","2010_14",94210,48970,0.5198,30566,0.32445
45060,"Metro","Black","2000",14425,12388,0.85879,5913,0.40991
45060,"Metro","Black","2005_09",15364,13385,0.87119,7198,0.4685
45060,"Metro","Black","2010_14",19291,15538,0.80545,11237,0.5825
45060,"Metro","Hispanic","2000",4043,3114,0.77022,1890,0.46747
45060,"Metro","Hispanic","2005_09",4579,3206,0.70015,1724,0.3765
45060,"Metro","Hispanic","2010_14",8548,6448,0.75433,4933,0.57709
45060,"Metro","White","2000",49386,13971,0.28289,1934,0.03916
45060,"Metro","White","2005_09",52951,16048,0.30307,6203,0.11715
45060,"Metro","White","2010_14",58316,21073,0.36136,10072,0.17271
45060,"Suburb","All","2000",39097,4337,0.11093,0,0
45060,"Suburb","All","2005_09",42823,6158,0.1438,1257,0.02935
45060,"Suburb","All","2010_14",51319,11660,0.22721,2872,0.05596
45060,"Suburb","Black","2000",1002,32,0.03194,0,0
45060,"Suburb","Black","2005_09",741,117,0.15789,69,0.09312
45060,"Suburb","Black","2010_14",1893,293,0.15478,26,0.01373
45060,"Suburb","Hispanic","2000",710,106,0.1493,0,0
45060,"Suburb","Hispanic","2005_09",1071,105,0.09804,41,0.03828
45060,"Suburb","Hispanic","2010_14",2709,993,0.36656,417,0.15393
45060,"Suburb","White","2000",35721,4057,0.11357,0,0
45060,"Suburb","White","2005_09",39343,5728,0.14559,1117,0.02839
45060,"Suburb","White","2010_14",44702,10124,0.22648,2383,0.05331
45300,"City","All","2000",83983,49104,0.58469,13454,0.1602
45300,"City","All","2005_09",105418,60651,0.57534,15121,0.14344
45300,"City","All","2010_14",125570,81625,0.65004,24139,0.19224
45300,"City","Black","2000",36260,30721,0.84724,9735,0.26848
45300,"City","Black","2005_09",43615,34797,0.79782,11115,0.25484
45300,"City","Black","2010_14",53254,44889,0.84292,17566,0.32985
45300,"City","Hispanic","2000",15029,8316,0.55333,2092,0.1392
45300,"City","Hispanic","2005_09",20165,11106,0.55076,1781,0.08832
45300,"City","Hispanic","2010_14",27295,19312,0.70753,4316,0.15812
45300,"City","White","2000",29300,8723,0.29771,1357,0.04631
45300,"City","White","2005_09",38279,13429,0.35082,2261,0.05907
45300,"City","White","2010_14",40434,16032,0.3965,2328,0.05758
45300,"Metro","All","2000",247602,75383,0.30445,13454,0.05434
45300,"Metro","All","2005_09",328692,118260,0.35979,22049,0.06708
45300,"Metro","All","2010_14",437401,221951,0.50743,39001,0.08917
45300,"Metro","Black","2000",56760,38666,0.68122,9735,0.17151
45300,"Metro","Black","2005_09",73349,48007,0.6545,13860,0.18896
45300,"Metro","Black","2010_14",94061,70004,0.74424,22008,0.23398
45300,"Metro","Hispanic","2000",44741,15446,0.34523,2092,0.04676
45300,"Metro","Hispanic","2005_09",69607,27262,0.39166,4976,0.07149
45300,"Metro","Hispanic","2010_14",113464,68372,0.60259,10496,0.09251
45300,"Metro","White","2000",135735,19059,0.14041,1357,0.01
45300,"Metro","White","2005_09",174228,39993,0.22954,3189,0.0183
45300,"Metro","White","2010_14",213391,79314,0.37168,6384,0.02992
45300,"Suburb","All","2000",163619,26279,0.16061,0,0
45300,"Suburb","All","2005_09",223274,57609,0.25802,6928,0.03103
45300,"Suburb","All","2010_14",311831,140326,0.45001,14862,0.04766
45300,"Suburb","Black","2000",20500,7945,0.38756,0,0
45300,"Suburb","Black","2005_09",29734,13210,0.44427,2745,0.09232
45300,"Suburb","Black","2010_14",40807,25115,0.61546,4442,0.10885
45300,"Suburb","Hispanic","2000",29712,7130,0.23997,0,0
45300,"Suburb","Hispanic","2005_09",49442,16156,0.32677,3195,0.06462
45300,"Suburb","Hispanic","2010_14",86169,49060,0.56935,6180,0.07172
45300,"Suburb","White","2000",106435,10336,0.09711,0,0
45300,"Suburb","White","2005_09",135949,26564,0.1954,928,0.00683
45300,"Suburb","White","2010_14",172957,63282,0.36588,4056,0.02345
45780,"City","All","2000",54697,35049,0.64078,6377,0.11659
45780,"City","All","2005_09",67985,50346,0.74055,21119,0.31064
45780,"City","All","2010_14",75370,61668,0.8182,33080,0.4389
45780,"City","Black","2000",23761,19526,0.82177,4642,0.19536
45780,"City","Black","2005_09",27890,24129,0.86515,12632,0.45292
45780,"City","Black","2010_14",30470,27184,0.89216,17627,0.5785
45780,"City","Hispanic","2000",4344,3146,0.72422,548,0.12615
45780,"City","Hispanic","2005_09",5799,4741,0.81755,2243,0.38679
45780,"City","Hispanic","2010_14",7064,6445,0.91237,3755,0.53157
45780,"City","White","2000",23893,11017,0.4611,1139,0.04767
45780,"City","White","2005_09",31883,19751,0.61948,5758,0.1806
45780,"City","White","2010_14",32398,23649,0.72995,9585,0.29585
45780,"Metro","All","2000",74847,40124,0.53608,7967,0.10644
45780,"Metro","All","2005_09",94677,54470,0.57532,23061,0.24358
45780,"Metro","All","2010_14",113094,73129,0.64662,39486,0.34914
45780,"Metro","Black","2000",24760,19790,0.79927,4672,0.18869
45780,"Metro","Black","2005_09",29040,24281,0.83612,12697,0.43722
45780,"Metro","Black","2010_14",33236,28665,0.86247,18147,0.546
45780,"Metro","Hispanic","2000",5646,3319,0.58785,576,0.10202
45780,"Metro","Hispanic","2005_09",7949,4967,0.62486,2266,0.28507
45780,"Metro","Hispanic","2010_14",10462,7188,0.68706,4072,0.38922
45780,"Metro","White","2000",40894,15513,0.37935,2649,0.06478
45780,"Metro","White","2005_09",54201,23437,0.43241,7579,0.13983
45780,"Metro","White","2010_14",61988,32258,0.52039,14900,0.24037
45780,"Suburb","All","2000",20150,5075,0.25186,1590,0.07891
45780,"Suburb","All","2005_09",26692,4124,0.1545,1942,0.07276
45780,"Suburb","All","2010_14",37724,11461,0.30381,6406,0.16981
45780,"Suburb","Black","2000",999,264,0.26426,30,0.03003
45780,"Suburb","Black","2005_09",1150,152,0.13217,65,0.05652
45780,"Suburb","Black","2010_14",2766,1481,0.53543,520,0.188
45780,"Suburb","Hispanic","2000",1302,173,0.13287,28,0.02151
45780,"Suburb","Hispanic","2005_09",2150,226,0.10512,23,0.0107
45780,"Suburb","Hispanic","2010_14",3398,743,0.21866,317,0.09329
45780,"Suburb","White","2000",17001,4496,0.26446,1510,0.08882
45780,"Suburb","White","2005_09",22318,3686,0.16516,1821,0.08159
45780,"Suburb","White","2010_14",29590,8609,0.29094,5315,0.17962
46060,"City","All","2000",83620,55985,0.66952,917,0.01097
46060,"City","All","2005_09",102418,75359,0.7358,15697,0.15326
46060,"City","All","2010_14",122933,100625,0.81854,32712,0.2661
46060,"City","Black","2000",3863,2648,0.68548,48,0.01243
46060,"City","Black","2005_09",5587,3678,0.65831,582,0.10417
46060,"City","Black","2010_14",6779,5579,0.82298,1345,0.19841
46060,"City","Hispanic","2000",43051,33522,0.77866,446,0.01036
46060,"City","Hispanic","2005_09",53595,44324,0.82702,9256,0.1727
46060,"City","Hispanic","2010_14",67219,59163,0.88015,19583,0.29133
46060,"City","White","2000",30973,16459,0.5314,393,0.01269
46060,"City","White","2005_09",35024,20829,0.59471,3831,0.10938
46060,"City","White","2010_14",39853,28195,0.70747,8369,0.21
46060,"Metro","All","2000",117712,70080,0.59535,8747,0.07431
46060,"Metro","All","2005_09",151383,95899,0.63349,21829,0.1442
46060,"Metro","All","2010_14",180450,125569,0.69587,45020,0.24949
46060,"Metro","Black","2000",4329,2790,0.64449,85,0.01964
46060,"Metro","Black","2005_09",6896,3930,0.5699,664,0.09629
46060,"Metro","Black","2010_14",8029,6037,0.7519,1550,0.19305
46060,"Metro","Hispanic","2000",55479,39868,0.71861,3202,0.05772
46060,"Metro","Hispanic","2005_09",73719,55767,0.75648,11425,0.15498
46060,"Metro","Hispanic","2010_14",90094,72011,0.79929,26114,0.28985
46060,"Metro","White","2000",45548,18597,0.40829,620,0.01361
46060,"Metro","White","2005_09",56244,25005,0.44458,4597,0.08173
46060,"Metro","White","2010_14",64300,33094,0.51468,8820,0.13717
46060,"Suburb","All","2000",34092,14095,0.41344,7830,0.22967
46060,"Suburb","All","2005_09",48965,20540,0.41948,6132,0.12523
46060,"Suburb","All","2010_14",57517,24944,0.43368,12308,0.21399
46060,"Suburb","Black","2000",466,142,0.30472,37,0.0794
46060,"Suburb","Black","2005_09",1309,252,0.19251,82,0.06264
46060,"Suburb","Black","2010_14",1250,458,0.3664,205,0.164
46060,"Suburb","Hispanic","2000",12428,6346,0.51062,2756,0.22176
46060,"Suburb","Hispanic","2005_09",20124,11443,0.56862,2169,0.10778
46060,"Suburb","Hispanic","2010_14",22875,12848,0.56166,6531,0.28551
46060,"Suburb","White","2000",14575,2138,0.14669,227,0.01557
46060,"Suburb","White","2005_09",21220,4176,0.1968,766,0.0361
46060,"Suburb","White","2010_14",24447,4899,0.20039,451,0.01845
46140,"City","All","2000",51987,24918,0.47931,5964,0.11472
46140,"City","All","2005_09",69057,45013,0.65182,10111,0.14642
46140,"City","All","2010_14",75177,55165,0.7338,9408,0.12514
46140,"City","Black","2000",16569,12037,0.72648,3644,0.21993
46140,"City","Black","2005_09",18441,15011,0.814,4055,0.21989
46140,"City","Black","2010_14",19970,17341,0.86835,4014,0.201
46140,"City","Hispanic","2000",6623,2619,0.39544,346,0.05224
46140,"City","Hispanic","2005_09",12715,9094,0.71522,1853,0.14573
46140,"City","Hispanic","2010_14",16238,13108,0.80724,1587,0.09773
46140,"City","White","2000",21977,7235,0.32921,1441,0.06557
46140,"City","White","2005_09",28119,14847,0.52801,2791,0.09926
46140,"City","White","2010_14",27535,16460,0.59778,2474,0.08985
46140,"Metro","All","2000",98183,32628,0.33232,5964,0.06074
46140,"Metro","All","2005_09",125172,63463,0.50701,10586,0.08457
46140,"Metro","All","2010_14",138761,73200,0.52753,9408,0.0678
46140,"Metro","Black","2000",20508,13897,0.67764,3644,0.17769
46140,"Metro","Black","2005_09",22153,17136,0.77353,4164,0.18797
46140,"Metro","Black","2010_14",24144,19383,0.80281,4014,0.16625
46140,"Metro","Hispanic","2000",8328,2925,0.35122,346,0.04155
46140,"Metro","Hispanic","2005_09",16698,10227,0.61247,1853,0.11097
46140,"Metro","Hispanic","2010_14",20628,14015,0.67942,1587,0.07693
46140,"Metro","White","2000",52555,11156,0.21227,1441,0.02742
46140,"Metro","White","2005_09",64872,25691,0.39603,3135,0.04833
46140,"Metro","White","2010_14",66810,26477,0.3963,2474,0.03703
46140,"Suburb","All","2000",46196,7710,0.1669,0,0
46140,"Suburb","All","2005_09",56115,18450,0.32879,475,0.00846
46140,"Suburb","All","2010_14",63584,18035,0.28364,0,0
46140,"Suburb","Black","2000",3939,1860,0.4722,0,0
46140,"Suburb","Black","2005_09",3712,2125,0.57247,109,0.02936
46140,"Suburb","Black","2010_14",4174,2042,0.48922,0,0
46140,"Suburb","Hispanic","2000",1705,306,0.17947,0,0
46140,"Suburb","Hispanic","2005_09",3983,1133,0.28446,0,0
46140,"Suburb","Hispanic","2010_14",4390,907,0.20661,0,0
46140,"Suburb","White","2000",30578,3921,0.12823,0,0
46140,"Suburb","White","2005_09",36753,10844,0.29505,344,0.00936
46140,"Suburb","White","2010_14",39275,10017,0.25505,0,0
46520,"City","All","2000",38354,14595,0.38053,3162,0.08244
46520,"City","All","2005_09",36537,9972,0.27293,3864,0.10576
46520,"City","All","2010_14",38885,12907,0.33193,3161,0.08129
46520,"City","Black","2000",412,135,0.32767,32,0.07767
46520,"City","Black","2005_09",452,58,0.12832,46,0.10177
46520,"City","Black","2010_14",454,144,0.31718,4,0.00881
46520,"City","Hispanic","2000",2406,898,0.37323,138,0.05736
46520,"City","Hispanic","2005_09",1774,704,0.39684,245,0.13811
46520,"City","Hispanic","2010_14",2784,597,0.21444,232,0.08333
46520,"City","White","2000",5207,1659,0.31861,15,0.00288
46520,"City","White","2005_09",5894,478,0.0811,201,0.0341
46520,"City","White","2010_14",6316,994,0.15738,0,0
46520,"Metro","All","2000",71244,23110,0.32438,3334,0.0468
46520,"Metro","All","2005_09",77479,18083,0.23339,3864,0.04987
46520,"Metro","All","2010_14",91569,26012,0.28407,5679,0.06202
46520,"Metro","Black","2000",959,263,0.27424,49,0.05109
46520,"Metro","Black","2005_09",1598,99,0.06195,46,0.02879
46520,"Metro","Black","2010_14",1719,475,0.27632,46,0.02676
46520,"Metro","Hispanic","2000",7254,2195,0.30259,148,0.0204
46520,"Metro","Hispanic","2005_09",8570,2428,0.28331,245,0.02859
46520,"Metro","Hispanic","2010_14",10420,3001,0.288,771,0.07399
46520,"Metro","White","2000",9720,2182,0.22449,55,0.00566
46520,"Metro","White","2005_09",13846,1344,0.09707,201,0.01452
46520,"Metro","White","2010_14",16085,1912,0.11887,108,0.00671
46520,"Suburb","All","2000",32890,8515,0.25889,172,0.00523
46520,"Suburb","All","2005_09",40942,8111,0.19811,0,0
46520,"Suburb","All","2010_14",52684,13105,0.24875,2518,0.04779
46520,"Suburb","Black","2000",547,128,0.234,17,0.03108
46520,"Suburb","Black","2005_09",1146,41,0.03578,0,0
46520,"Suburb","Black","2010_14",1265,331,0.26166,42,0.0332
46520,"Suburb","Hispanic","2000",4848,1297,0.26753,10,0.00206
46520,"Suburb","Hispanic","2005_09",6796,1724,0.25368,0,0
46520,"Suburb","Hispanic","2010_14",7636,2404,0.31482,539,0.07059
46520,"Suburb","White","2000",4513,523,0.11589,40,0.00886
46520,"Suburb","White","2005_09",7952,866,0.1089,0,0
46520,"Suburb","White","2010_14",9769,918,0.09397,108,0.01106
47260,"City","All","2000",88362,34398,0.38928,16394,0.18553
47260,"City","All","2005_09",89572,32330,0.36094,10295,0.11494
47260,"City","All","2010_14",104052,44176,0.42456,9804,0.09422
47260,"City","Black","2000",52457,30156,0.57487,15845,0.30206
47260,"City","Black","2005_09",48782,26555,0.54436,9524,0.19524
47260,"City","Black","2010_14",53280,31860,0.59797,9315,0.17483
47260,"City","Hispanic","2000",4111,502,0.12211,149,0.03624
47260,"City","Hispanic","2005_09",4995,1181,0.23644,111,0.02222
47260,"City","Hispanic","2010_14",10390,3744,0.36035,404,0.03888
47260,"City","White","2000",26708,2805,0.10502,175,0.00655
47260,"City","White","2005_09",30181,3811,0.12627,445,0.01474
47260,"City","White","2010_14",33536,7289,0.21735,286,0.00853
47260,"Metro","All","2000",156570,57834,0.36938,19225,0.12279
